"county","estimated_population","dt_admin","total_partial_vaccinated","cumulative_fully_vaccinated","cumulative_at_least_one_dose","cumulative_unvaccinated","suppress_data","cumulative_up_to_date_vax","race_eth","age_category","sex","quarter"
"San BernardinoCounty",381023,2022-03-31,22031,287426,309457,71566,FALSE,13,"NA","50-64",NA,2022.1
"San BernardinoCounty",381023,2022-06-30,21804,289849,311653,69370,FALSE,17,"NA","50-64",NA,2022.2
"San BernardinoCounty",381023,2022-09-30,22256,291027,313283,67740,FALSE,10389,"NA","50-64",NA,2022.3
"San BernardinoCounty",381023,2022-12-31,23880,291367,315247,65776,FALSE,54983,"NA","50-64",NA,2022.4
"San BernardinoCounty",381023,2023-03-31,24425,291589,316014,65009,FALSE,65198,"NA","50-64",NA,2023.1
"San BernardinoCounty",381023,2023-06-30,24749,291609,316358,64665,FALSE,68279,"NA","50-64",NA,2023.2
"San BernardinoCounty",381023,2023-08-26,24893,291610,316503,64520,FALSE,69336,"NA","50-64",NA,2023.3
"San BernardinoCounty",967274,2022-03-31,56971,585363,642345,324929,FALSE,30,"NA","18-49",NA,2022.1
"San BernardinoCounty",967274,2022-06-30,57754,592461,650226,317048,FALSE,37,"NA","18-49",NA,2022.2
"San BernardinoCounty",967274,2022-09-30,58989,596855,655855,311419,FALSE,12103,"NA","18-49",NA,2022.3
"San BernardinoCounty",967274,2022-12-31,61296,598527,659834,307440,FALSE,56277,"NA","18-49",NA,2022.4
"San BernardinoCounty",967274,2023-03-31,62389,599509,661909,305365,FALSE,68466,"NA","18-49",NA,2023.1
"San BernardinoCounty",967274,2023-06-30,63440,599666,663117,304157,FALSE,73160,"NA","18-49",NA,2023.2
"San BernardinoCounty",967274,2023-08-26,64056,599674,663741,303533,FALSE,75370,"NA","18-49",NA,2023.3
"San DiegoCounty",194391,2022-03-31,102,79,189,194202,FALSE,0,"NA","0-17",NA,2022.1
"San DiegoCounty",194391,2022-06-30,4632,88,4728,189663,FALSE,0,"NA","0-17",NA,2022.2
"San DiegoCounty",194391,2022-09-30,13911,9114,23033,171358,FALSE,4,"NA","0-17",NA,2022.3
"San DiegoCounty",194391,2022-12-31,14729,15130,29867,164524,FALSE,629,"NA","0-17",NA,2022.4
"San DiegoCounty",194391,2023-03-31,15479,18139,33626,160765,FALSE,3883,"NA","0-17",NA,2023.1
"San DiegoCounty",194391,2023-06-30,16198,19224,35430,158961,FALSE,5444,"NA","0-17",NA,2023.2
"San DiegoCounty",194391,2023-08-26,16741,19602,36351,158040,FALSE,6141,"NA","0-17",NA,2023.3
"San DiegoCounty",276569,2022-03-31,19930,184083,204068,72501,FALSE,44,"NA","0-17",NA,2022.1
"San DiegoCounty",276569,2022-06-30,20718,187386,208158,68411,FALSE,59,"NA","0-17",NA,2022.2
"San DiegoCounty",276569,2022-09-30,21963,189544,211565,65004,FALSE,3802,"NA","0-17",NA,2022.3
"San DiegoCounty",276569,2022-12-31,23414,190100,213575,62994,FALSE,23705,"NA","0-17",NA,2022.4
"San DiegoCounty",276569,2023-03-31,24173,190467,214701,61868,FALSE,30003,"NA","0-17",NA,2023.1
"San DiegoCounty",276569,2023-06-30,25386,190536,215985,60584,FALSE,33671,"NA","0-17",NA,2023.2
"San DiegoCounty",276569,2023-08-26,26275,190539,216877,59692,FALSE,36021,"NA","0-17",NA,2023.3
"San DiegoCounty",321617,2022-03-31,23352,110249,133616,188001,FALSE,26,"NA","0-17",NA,2022.1
"San DiegoCounty",321617,2022-06-30,24390,119274,143678,177939,FALSE,36,"NA","0-17",NA,2022.2
"San DiegoCounty",321617,2022-09-30,26635,126199,152849,168768,FALSE,62,"NA","0-17",NA,2022.3
"San DiegoCounty",321617,2022-12-31,28176,128318,156510,165107,FALSE,15015,"NA","0-17",NA,2022.4
"San DiegoCounty",321617,2023-03-31,28849,129557,158422,163195,FALSE,20902,"NA","0-17",NA,2023.1
"San DiegoCounty",321617,2023-06-30,30178,129731,159925,161692,FALSE,24626,"NA","0-17",NA,2023.2
"San DiegoCounty",321617,2023-08-26,31211,129741,160968,160649,FALSE,26833,"NA","0-17",NA,2023.3
"San DiegoCounty",537469,2022-03-31,33738,487903,521641,15828,FALSE,41,"NA","65+",NA,2022.1
"San DiegoCounty",537469,2022-06-30,33270,493481,526751,10718,FALSE,110,"NA","65+",NA,2022.2
"San DiegoCounty",537469,2022-09-30,36267,495510,531777,5692,FALSE,42966,"NA","65+",NA,2022.3
"San DiegoCounty",537469,2022-12-31,44027,495738,539765,0,FALSE,177916,"NA","65+",NA,2022.4
"San DiegoCounty",537469,2023-03-31,46069,495869,541938,0,FALSE,202368,"NA","65+",NA,2023.1
"San DiegoCounty",537469,2023-06-30,47270,495886,543156,0,FALSE,236954,"NA","65+",NA,2023.2
"San DiegoCounty",537469,2023-08-26,47789,495887,543676,0,FALSE,247245,"NA","65+",NA,2023.3
"San DiegoCounty",598529,2022-03-31,46590,523181,569771,28758,FALSE,85,"NA","50-64",NA,2022.1
"San DiegoCounty",598529,2022-06-30,47468,528686,576154,22375,FALSE,129,"NA","50-64",NA,2022.2
"San DiegoCounty",598529,2022-09-30,50786,531798,582584,15945,FALSE,30732,"NA","50-64",NA,2022.3
"San DiegoCounty",598529,2022-12-31,59335,532163,591498,7031,FALSE,142042,"NA","50-64",NA,2022.4
"San DiegoCounty",598529,2023-03-31,62242,532403,594645,3884,FALSE,166613,"NA","50-64",NA,2023.1
"San DiegoCounty",598529,2023-06-30,64015,532435,596450,2079,FALSE,175846,"NA","50-64",NA,2023.2
"San DiegoCounty",598529,2023-08-26,65262,532435,597697,832,FALSE,180123,"NA","50-64",NA,2023.3
"San DiegoCounty",1415252,2022-03-31,145116,1180318,1325494,89758,FALSE,188,"NA","18-49",NA,2022.1
"San DiegoCounty",1415252,2022-06-30,159284,1189686,1349029,66223,FALSE,225,"NA","18-49",NA,2022.2
"San DiegoCounty",1415252,2022-09-30,176814,1196112,1372982,42270,FALSE,44125,"NA","18-49",NA,2022.3
"San DiegoCounty",1415252,2022-12-31,204454,1198291,1402801,12451,FALSE,190207,"NA","18-49",NA,2022.4
"San DiegoCounty",1415252,2023-03-31,218015,1199716,1417787,0,FALSE,226824,"NA","18-49",NA,2023.1
"San DiegoCounty",1415252,2023-06-30,235101,1199917,1435074,0,FALSE,252075,"NA","18-49",NA,2023.2
"San DiegoCounty",1415252,2023-08-26,249106,1199923,1449085,0,FALSE,270624,"NA","18-49",NA,2023.3
"San FranciscoCounty",39390,2022-03-31,30,23,56,39334,FALSE,0,"NA","0-17",NA,2022.1
"San FranciscoCounty",39390,2022-06-30,3571,29,3603,35787,FALSE,0,"NA","0-17",NA,2022.2
"San FranciscoCounty",39390,2022-09-30,5197,6454,11654,27736,FALSE,2,"NA","0-17",NA,2022.3
"San FranciscoCounty",39390,2022-12-31,5114,8959,14076,25314,FALSE,562,"NA","0-17",NA,2022.4
"San FranciscoCounty",39390,2023-03-31,5333,10174,15510,23880,FALSE,2836,"NA","0-17",NA,2023.1
"San FranciscoCounty",39390,2023-06-30,5679,10718,16400,22990,FALSE,4413,"NA","0-17",NA,2023.2
"San FranciscoCounty",39390,2023-08-26,5899,10961,16863,22527,FALSE,5045,"NA","0-17",NA,2023.3
"San FranciscoCounty",40198,2022-03-31,2420,34179,36609,3589,FALSE,4,"NA","0-17",NA,2022.1
"San FranciscoCounty",40198,2022-06-30,2500,34529,37039,3159,FALSE,6,"NA","0-17",NA,2022.2
"San FranciscoCounty",40198,2022-09-30,2582,34749,37342,2856,FALSE,1638,"NA","0-17",NA,2022.3
"San FranciscoCounty",40198,2022-12-31,2748,34819,37578,2620,FALSE,9597,"NA","0-17",NA,2022.4
"San FranciscoCounty",40198,2023-03-31,2821,34880,37712,2486,FALSE,11361,"NA","0-17",NA,2023.1
"San FranciscoCounty",40198,2023-06-30,2917,34885,37813,2385,FALSE,12407,"NA","0-17",NA,2023.2
"San FranciscoCounty",40198,2023-08-26,2964,34886,37861,2337,FALSE,12860,"NA","0-17",NA,2023.3
"San FranciscoCounty",55918,2022-03-31,2450,28991,31441,24477,FALSE,2,"NA","0-17",NA,2022.1
"San FranciscoCounty",55918,2022-06-30,2877,30618,33495,22423,FALSE,3,"NA","0-17",NA,2022.2
"San FranciscoCounty",55918,2022-09-30,2906,32356,35262,20656,FALSE,7,"NA","0-17",NA,2022.3
"San FranciscoCounty",55918,2022-12-31,3011,32825,35836,20082,FALSE,8324,"NA","0-17",NA,2022.4
"San FranciscoCounty",55918,2023-03-31,3079,33049,36128,19790,FALSE,10445,"NA","0-17",NA,2023.1
"San FranciscoCounty",55918,2023-06-30,3256,33069,36325,19593,FALSE,11808,"NA","0-17",NA,2023.2
"San FranciscoCounty",55918,2023-08-26,3366,33072,36438,19480,FALSE,12465,"NA","0-17",NA,2023.3
"San FranciscoCounty",160005,2022-03-31,6551,139744,146295,13710,FALSE,2,"NA","65+",NA,2022.1
"San FranciscoCounty",160005,2022-06-30,6512,141169,147681,12324,FALSE,3,"NA","65+",NA,2022.2
"San FranciscoCounty",160005,2022-09-30,6919,141531,148450,11555,FALSE,11130,"NA","65+",NA,2022.3
"San FranciscoCounty",160005,2022-12-31,8723,141607,150330,9675,FALSE,55470,"NA","65+",NA,2022.4
"San FranciscoCounty",160005,2023-03-31,9091,141657,150748,9257,FALSE,63141,"NA","65+",NA,2023.1
"San FranciscoCounty",160005,2023-06-30,9421,141663,151084,8921,FALSE,85577,"NA","65+",NA,2023.2
"San FranciscoCounty",160005,2023-08-26,9552,141663,151215,8790,FALSE,92210,"NA","65+",NA,2023.3
"San FranciscoCounty",164698,2022-03-31,8198,147098,155296,9402,FALSE,5,"NA","50-64",NA,2022.1
"San FranciscoCounty",164698,2022-06-30,8353,148458,156811,7887,FALSE,8,"NA","50-64",NA,2022.2
"San FranciscoCounty",164698,2022-09-30,8886,148951,157837,6861,FALSE,14092,"NA","50-64",NA,2022.3
"San FranciscoCounty",164698,2022-12-31,10331,149068,159399,5299,FALSE,64013,"NA","50-64",NA,2022.4
"San FranciscoCounty",164698,2023-03-31,10919,149163,160082,4616,FALSE,73044,"NA","50-64",NA,2023.1
"San FranciscoCounty",164698,2023-06-30,11287,149176,160463,4235,FALSE,77747,"NA","50-64",NA,2023.2
"San FranciscoCounty",164698,2023-08-26,11421,149176,160597,4101,FALSE,79437,"NA","50-64",NA,2023.3
"San FranciscoCounty",432220,2022-03-31,36305,386108,422419,9801,FALSE,21,"NA","18-49",NA,2022.1
"San FranciscoCounty",432220,2022-06-30,37724,387999,425729,6491,FALSE,25,"NA","18-49",NA,2022.2
"San FranciscoCounty",432220,2022-09-30,40178,389055,429239,2981,FALSE,35637,"NA","18-49",NA,2022.3
"San FranciscoCounty",432220,2022-12-31,46652,389535,436193,0,FALSE,136305,"NA","18-49",NA,2022.4
"San FranciscoCounty",432220,2023-03-31,48851,389950,438807,0,FALSE,154363,"NA","18-49",NA,2023.1
"San FranciscoCounty",432220,2023-06-30,49906,390001,439913,0,FALSE,161244,"NA","18-49",NA,2023.2
"San FranciscoCounty",432220,2023-08-26,50355,390002,440363,0,FALSE,164083,"NA","18-49",NA,2023.3
"San JoaquinCounty",48647,2022-03-31,28,13,42,48605,FALSE,0,"NA","0-17",NA,2022.1
"San JoaquinCounty",48647,2022-06-30,298,15,314,48333,FALSE,0,"NA","0-17",NA,2022.2
"San JoaquinCounty",48647,2022-09-30,1656,350,2007,46640,FALSE,0,"NA","0-17",NA,2022.3
"San JoaquinCounty",48647,2022-12-31,1773,918,2693,45954,FALSE,11,"NA","0-17",NA,2022.4
"San JoaquinCounty",48647,2023-03-31,2040,998,3040,45607,FALSE,68,"NA","0-17",NA,2023.1
"San JoaquinCounty",48647,2023-06-30,2072,1029,3103,45544,FALSE,101,"NA","0-17",NA,2023.2
"San JoaquinCounty",48647,2023-08-26,2092,1033,3127,45520,FALSE,115,"NA","0-17",NA,2023.3
"San JoaquinCounty",72008,2022-03-31,5070,41352,46448,25560,FALSE,1,"NA","0-17",NA,2022.1
"San JoaquinCounty",72008,2022-06-30,4964,42409,47399,24609,FALSE,2,"NA","0-17",NA,2022.2
"San JoaquinCounty",72008,2022-09-30,4956,43016,47999,24009,FALSE,645,"NA","0-17",NA,2022.3
"San JoaquinCounty",72008,2022-12-31,5057,43178,48262,23746,FALSE,3548,"NA","0-17",NA,2022.4
"San JoaquinCounty",72008,2023-03-31,5086,43277,48390,23618,FALSE,4409,"NA","0-17",NA,2023.1
"San JoaquinCounty",72008,2023-06-30,5158,43289,48474,23534,FALSE,4805,"NA","0-17",NA,2023.2
"San JoaquinCounty",72008,2023-08-26,5193,43289,48509,23499,FALSE,5001,"NA","0-17",NA,2023.3
"San JoaquinCounty",76385,2022-03-31,4463,20485,24951,51434,FALSE,2,"NA","0-17",NA,2022.1
"San JoaquinCounty",76385,2022-06-30,4153,22501,26657,49728,FALSE,3,"NA","0-17",NA,2022.2
"San JoaquinCounty",76385,2022-09-30,4231,23798,28032,48353,FALSE,3,"NA","0-17",NA,2022.3
"San JoaquinCounty",76385,2022-12-31,4327,24197,28527,47858,FALSE,356,"NA","0-17",NA,2022.4
"San JoaquinCounty",76385,2023-03-31,4344,24415,28762,47623,FALSE,437,"NA","0-17",NA,2023.1
"San JoaquinCounty",76385,2023-06-30,4360,24441,28804,47581,FALSE,499,"NA","0-17",NA,2023.2
"San JoaquinCounty",76385,2023-08-26,4370,24441,28814,47571,FALSE,529,"NA","0-17",NA,2023.3
"San JoaquinCounty",106103,2022-03-31,6455,95931,102386,3717,FALSE,6,"NA","65+",NA,2022.1
"San JoaquinCounty",106103,2022-06-30,6321,96841,103162,2941,FALSE,9,"NA","65+",NA,2022.2
"San JoaquinCounty",106103,2022-09-30,6427,97220,103647,2456,FALSE,5885,"NA","65+",NA,2022.3
"San JoaquinCounty",106103,2022-12-31,6963,97292,104255,1848,FALSE,30729,"NA","65+",NA,2022.4
"San JoaquinCounty",106103,2023-03-31,7090,97321,104411,1692,FALSE,35208,"NA","65+",NA,2023.1
"San JoaquinCounty",106103,2023-06-30,7163,97325,104488,1615,FALSE,39072,"NA","65+",NA,2023.2
"San JoaquinCounty",106103,2023-08-26,7197,97326,104523,1580,FALSE,40758,"NA","65+",NA,2023.3
"San JoaquinCounty",139248,2022-03-31,8313,107603,115916,23332,FALSE,4,"NA","50-64",NA,2022.1
"San JoaquinCounty",139248,2022-06-30,8211,108586,116797,22451,FALSE,6,"NA","50-64",NA,2022.2
"San JoaquinCounty",139248,2022-09-30,8294,109095,117389,21859,FALSE,4145,"NA","50-64",NA,2022.3
"San JoaquinCounty",139248,2022-12-31,8719,109179,117898,21350,FALSE,22244,"NA","50-64",NA,2022.4
"San JoaquinCounty",139248,2023-03-31,8866,109256,118122,21126,FALSE,26436,"NA","50-64",NA,2023.1
"San JoaquinCounty",139248,2023-06-30,8951,109268,118219,21029,FALSE,27670,"NA","50-64",NA,2023.2
"San JoaquinCounty",139248,2023-08-26,8999,109268,118267,20981,FALSE,28162,"NA","50-64",NA,2023.3
"San JoaquinCounty",332959,2022-03-31,24747,230666,255416,77543,FALSE,13,"NA","18-49",NA,2022.1
"San JoaquinCounty",332959,2022-06-30,24917,233992,258912,74047,FALSE,18,"NA","18-49",NA,2022.2
"San JoaquinCounty",332959,2022-09-30,25296,236001,261300,71659,FALSE,5117,"NA","18-49",NA,2022.3
"San JoaquinCounty",332959,2022-12-31,26022,236643,262668,70291,FALSE,24191,"NA","18-49",NA,2022.4
"San JoaquinCounty",332959,2023-03-31,26335,237065,263403,69556,FALSE,29231,"NA","18-49",NA,2023.1
"San JoaquinCounty",332959,2023-06-30,26696,237128,263827,69132,FALSE,31277,"NA","18-49",NA,2023.2
"San JoaquinCounty",332959,2023-08-26,26887,237128,264018,68941,FALSE,32135,"NA","18-49",NA,2023.3
"San Luis ObispoCounty",11769,2022-03-31,7,2,11,11758,FALSE,0,"NA","0-17",NA,2022.1
"San Luis ObispoCounty",11769,2022-06-30,165,3,170,11599,FALSE,0,"NA","0-17",NA,2022.2
"San Luis ObispoCounty",11769,2022-09-30,756,286,1044,10725,FALSE,0,"NA","0-17",NA,2022.3
"San Luis ObispoCounty",11769,2022-12-31,652,705,1359,10410,FALSE,55,"NA","0-17",NA,2022.4
"San Luis ObispoCounty",11769,2023-03-31,563,914,1479,10290,FALSE,305,"NA","0-17",NA,2023.1
"San Luis ObispoCounty",11769,2023-06-30,539,977,1518,10251,FALSE,400,"NA","0-17",NA,2023.2
"San Luis ObispoCounty",11769,2023-08-26,537,992,1531,10238,FALSE,424,"NA","0-17",NA,2023.3
"San Luis ObispoCounty",18188,2022-03-31,926,5555,6481,11707,FALSE,0,"NA","0-17",NA,2022.1
"San Luis ObispoCounty",18188,2022-06-30,859,5970,6829,11359,FALSE,0,"NA","0-17",NA,2022.2
"San Luis ObispoCounty",18188,2022-09-30,903,6230,7133,11055,FALSE,1,"NA","0-17",NA,2022.3
"San Luis ObispoCounty",18188,2022-12-31,907,6368,7275,10913,FALSE,933,"NA","0-17",NA,2022.4
"San Luis ObispoCounty",18188,2023-03-31,893,6423,7316,10872,FALSE,1216,"NA","0-17",NA,2023.1
"San Luis ObispoCounty",18188,2023-06-30,906,6424,7330,10858,FALSE,1301,"NA","0-17",NA,2023.2
"San Luis ObispoCounty",18188,2023-08-26,910,6424,7334,10854,FALSE,1327,"NA","0-17",NA,2023.3
"San Luis ObispoCounty",19440,2022-03-31,1075,10075,11162,8278,FALSE,1,"NA","0-17",NA,2022.1
"San Luis ObispoCounty",19440,2022-06-30,1065,10240,11317,8123,FALSE,2,"NA","0-17",NA,2022.2
"San Luis ObispoCounty",19440,2022-09-30,1060,10332,11404,8036,FALSE,212,"NA","0-17",NA,2022.3
"San Luis ObispoCounty",19440,2022-12-31,1077,10364,11453,7987,FALSE,1340,"NA","0-17",NA,2022.4
"San Luis ObispoCounty",19440,2023-03-31,1077,10383,11472,7968,FALSE,1628,"NA","0-17",NA,2023.1
"San Luis ObispoCounty",19440,2023-06-30,1096,10384,11492,7948,FALSE,1727,"NA","0-17",NA,2023.2
"San Luis ObispoCounty",19440,2023-08-26,1098,10384,11494,7946,FALSE,1764,"NA","0-17",NA,2023.3
"San Luis ObispoCounty",50974,2022-03-31,3158,39039,42197,8777,FALSE,2,"NA","50-64",NA,2022.1
"San Luis ObispoCounty",50974,2022-06-30,3073,39381,42454,8520,FALSE,2,"NA","50-64",NA,2022.2
"San Luis ObispoCounty",50974,2022-09-30,3137,39502,42639,8335,FALSE,2749,"NA","50-64",NA,2022.3
"San Luis ObispoCounty",50974,2022-12-31,3362,39526,42888,8086,FALSE,11244,"NA","50-64",NA,2022.4
"San Luis ObispoCounty",50974,2023-03-31,3417,39536,42953,8021,FALSE,12296,"NA","50-64",NA,2023.1
"San Luis ObispoCounty",50974,2023-06-30,3439,39538,42977,7997,FALSE,12877,"NA","50-64",NA,2023.2
"San Luis ObispoCounty",50974,2023-08-26,3449,39538,42987,7987,FALSE,13123,"NA","50-64",NA,2023.3
"San Luis ObispoCounty",65339,2022-03-31,3176,56215,59391,5948,FALSE,1,"NA","65+",NA,2022.1
"San Luis ObispoCounty",65339,2022-06-30,3086,56749,59835,5504,FALSE,1,"NA","65+",NA,2022.2
"San Luis ObispoCounty",65339,2022-09-30,3232,56873,60105,5234,FALSE,6316,"NA","65+",NA,2022.3
"San Luis ObispoCounty",65339,2022-12-31,3617,56892,60509,4830,FALSE,21531,"NA","65+",NA,2022.4
"San Luis ObispoCounty",65339,2023-03-31,3684,56899,60583,4756,FALSE,23138,"NA","65+",NA,2023.1
"San Luis ObispoCounty",65339,2023-06-30,3750,56900,60650,4689,FALSE,29468,"NA","65+",NA,2023.2
"San Luis ObispoCounty",65339,2023-08-26,3767,56900,60667,4672,FALSE,30836,"NA","65+",NA,2023.3
"San Luis ObispoCounty",112864,2022-03-31,7981,70959,78945,33919,FALSE,3,"NA","18-49",NA,2022.1
"San Luis ObispoCounty",112864,2022-06-30,8061,71502,79568,33296,FALSE,4,"NA","18-49",NA,2022.2
"San Luis ObispoCounty",112864,2022-09-30,8255,71796,80056,32808,FALSE,2789,"NA","18-49",NA,2022.3
"San Luis ObispoCounty",112864,2022-12-31,8723,71899,80627,32237,FALSE,11068,"NA","18-49",NA,2022.4
"San Luis ObispoCounty",112864,2023-03-31,8829,71968,80802,32062,FALSE,12436,"NA","18-49",NA,2023.1
"San Luis ObispoCounty",112864,2023-06-30,8900,71981,80886,31978,FALSE,12964,"NA","18-49",NA,2023.2
"San Luis ObispoCounty",112864,2023-08-26,8931,71981,80917,31947,FALSE,13215,"NA","18-49",NA,2023.3
"San MateoCounty",39074,2022-03-31,25,32,61,39013,FALSE,0,"NA","0-17",NA,2022.1
"San MateoCounty",39074,2022-06-30,3494,43,3541,35533,FALSE,0,"NA","0-17",NA,2022.2
"San MateoCounty",39074,2022-09-30,4758,6616,11378,27696,FALSE,0,"NA","0-17",NA,2022.3
"San MateoCounty",39074,2022-12-31,4082,9808,13894,25180,FALSE,443,"NA","0-17",NA,2022.4
"San MateoCounty",39074,2023-03-31,3886,11399,15289,23785,FALSE,2610,"NA","0-17",NA,2023.1
"San MateoCounty",39074,2023-06-30,4195,11894,16093,22981,FALSE,3908,"NA","0-17",NA,2023.2
"San MateoCounty",39074,2023-08-26,4432,12079,16515,22559,FALSE,4451,"NA","0-17",NA,2023.3
"San MateoCounty",54965,2022-03-31,2892,47001,49907,5058,FALSE,8,"NA","0-17",NA,2022.1
"San MateoCounty",54965,2022-06-30,2929,47460,50402,4563,FALSE,9,"NA","0-17",NA,2022.2
"San MateoCounty",54965,2022-09-30,2985,47758,50756,4209,FALSE,2322,"NA","0-17",NA,2022.3
"San MateoCounty",54965,2022-12-31,3169,47854,51036,3929,FALSE,13631,"NA","0-17",NA,2022.4
"San MateoCounty",54965,2023-03-31,3230,47948,51191,3774,FALSE,15783,"NA","0-17",NA,2023.1
"San MateoCounty",54965,2023-06-30,3322,47971,51306,3659,FALSE,17021,"NA","0-17",NA,2023.2
"San MateoCounty",54965,2023-08-26,3394,47971,51378,3587,FALSE,17672,"NA","0-17",NA,2023.3
"San MateoCounty",63237,2022-03-31,2812,36375,39187,24050,FALSE,4,"NA","0-17",NA,2022.1
"San MateoCounty",63237,2022-06-30,3029,38414,41443,21794,FALSE,4,"NA","0-17",NA,2022.2
"San MateoCounty",63237,2022-09-30,2877,40424,43301,19936,FALSE,8,"NA","0-17",NA,2022.3
"San MateoCounty",63237,2022-12-31,3060,40940,44000,19237,FALSE,11081,"NA","0-17",NA,2022.4
"San MateoCounty",63237,2023-03-31,3096,41262,44358,18879,FALSE,13592,"NA","0-17",NA,2023.1
"San MateoCounty",63237,2023-06-30,3249,41320,44569,18668,FALSE,15053,"NA","0-17",NA,2023.2
"San MateoCounty",63237,2023-08-26,3371,41322,44693,18544,FALSE,15663,"NA","0-17",NA,2023.3
"San MateoCounty",145088,2022-03-31,7005,128869,135874,9214,FALSE,3,"NA","65+",NA,2022.1
"San MateoCounty",145088,2022-06-30,7146,130088,137234,7854,FALSE,6,"NA","65+",NA,2022.2
"San MateoCounty",145088,2022-09-30,7760,130412,138172,6916,FALSE,10464,"NA","65+",NA,2022.3
"San MateoCounty",145088,2022-12-31,9531,130493,140024,5064,FALSE,54937,"NA","65+",NA,2022.4
"San MateoCounty",145088,2023-03-31,9960,130532,140492,4596,FALSE,61361,"NA","65+",NA,2023.1
"San MateoCounty",145088,2023-06-30,10281,130539,140820,4268,FALSE,79426,"NA","65+",NA,2023.2
"San MateoCounty",145088,2023-08-26,10402,130540,140942,4146,FALSE,85117,"NA","65+",NA,2023.3
"San MateoCounty",162707,2022-03-31,7935,139467,147402,15305,FALSE,9,"NA","50-64",NA,2022.1
"San MateoCounty",162707,2022-06-30,8157,140512,148669,14038,FALSE,14,"NA","50-64",NA,2022.2
"San MateoCounty",162707,2022-09-30,8584,140924,149508,13199,FALSE,11862,"NA","50-64",NA,2022.3
"San MateoCounty",162707,2022-12-31,10006,141030,151036,11671,FALSE,58573,"NA","50-64",NA,2022.4
"San MateoCounty",162707,2023-03-31,10431,141094,151525,11182,FALSE,65791,"NA","50-64",NA,2023.1
"San MateoCounty",162707,2023-06-30,10681,141100,151781,10926,FALSE,68835,"NA","50-64",NA,2023.2
"San MateoCounty",162707,2023-08-26,10791,141100,151891,10816,FALSE,70011,"NA","50-64",NA,2023.3
"San MateoCounty",309919,2022-03-31,24641,296220,320865,0,FALSE,40,"NA","18-49",NA,2022.1
"San MateoCounty",309919,2022-06-30,25336,297732,323072,0,FALSE,47,"NA","18-49",NA,2022.2
"San MateoCounty",309919,2022-09-30,26489,298602,325095,0,FALSE,21016,"NA","18-49",NA,2022.3
"San MateoCounty",309919,2022-12-31,29730,298933,328667,0,FALSE,89507,"NA","18-49",NA,2022.4
"San MateoCounty",309919,2023-03-31,30670,299192,329866,0,FALSE,101271,"NA","18-49",NA,2023.1
"San MateoCounty",309919,2023-06-30,31155,299238,330397,0,FALSE,105295,"NA","18-49",NA,2023.2
"San MateoCounty",309919,2023-08-26,31388,299238,330630,0,FALSE,106853,"NA","18-49",NA,2023.3
"Santa BarbaraCounty",26366,2022-03-31,12,5,18,26348,FALSE,0,"NA","0-17",NA,2022.1
"Santa BarbaraCounty",26366,2022-06-30,250,6,257,26109,FALSE,0,"NA","0-17",NA,2022.2
"Santa BarbaraCounty",26366,2022-09-30,1303,428,1732,24634,FALSE,0,"NA","0-17",NA,2022.3
"Santa BarbaraCounty",26366,2022-12-31,1213,1130,2345,24021,FALSE,45,"NA","0-17",NA,2022.4
"Santa BarbaraCounty",26366,2023-03-31,1172,1473,2647,23719,FALSE,351,"NA","0-17",NA,2023.1
"Santa BarbaraCounty",26366,2023-06-30,1203,1579,2784,23582,FALSE,533,"NA","0-17",NA,2023.2
"Santa BarbaraCounty",26366,2023-08-26,1249,1620,2871,23495,FALSE,605,"NA","0-17",NA,2023.3
"Santa BarbaraCounty",35944,2022-03-31,2318,21996,24320,11624,FALSE,1,"NA","0-17",NA,2022.1
"Santa BarbaraCounty",35944,2022-06-30,2312,22433,24751,11193,FALSE,1,"NA","0-17",NA,2022.2
"Santa BarbaraCounty",35944,2022-09-30,2341,22685,25032,10912,FALSE,359,"NA","0-17",NA,2022.3
"Santa BarbaraCounty",35944,2022-12-31,2413,22755,25174,10770,FALSE,2189,"NA","0-17",NA,2022.4
"Santa BarbaraCounty",35944,2023-03-31,2423,22816,25245,10699,FALSE,2800,"NA","0-17",NA,2023.1
